"@R.N.","I'm at 二条城 (Nijo-jo Castle) in Kyoto, 京都府 https://t.co/gOUMaJdEcF https://t.co/dSggU0YKtK","京都府","Tue Apr 05 15:47:23 JST 2016","35.01411096","135.74775696"
"@曽根","I'm at 大山崎町 in 乙訓郡, Kyoto https://t.co/gQz3tyDrAT","","Tue Apr 05 15:47:26 JST 2016","34.90649112","135.70163854"
"@ディなんとかくん提督","I'm at JR 千葉駅 (Chiba Sta.) - @jreast_official in Chiba, 千葉県 https://t.co/PwCCDrvutx","千葉県","Tue Apr 05 15:47:26 JST 2016","35.61282526","140.1143074"
"@えむなべﾁｬﾝ","I'm at りんくうタウン Rinku Town in 泉佐野市, 大阪府 https://t.co/Qrq9WF47Uz","大阪府","Tue Apr 05 15:47:29 JST 2016","34.4066264","135.30126572"
"@あっきー","これは飲みたくなりますよ...() (@ ベルサール秋葉原 in 千代田区, 東京都 w/ @istookf @tmagtucmiu) https://t.co/faPgcu6egq","東京都","Tue Apr 05 15:47:30 JST 2016","35.69997164","139.77081031"
"@masaya","I'm at 東名古屋港駅 (Higashi-Nagoyakō Sta.) in 名古屋市, 愛知県 https://t.co/ZerzPHmebO","愛知県","Tue Apr 05 15:47:45 JST 2016","35.08913094","136.89884841"
"@いんぐれ","I'm at 高岡古城公園 (Takaoka Kojo Park) in 高岡市, 富山県 https://t.co/ZP7TxTVaXA","富山県","Tue Apr 05 15:47:46 JST 2016","36.74861618","137.02165604"
"@TD06-L2","I'm at オレンジハット 茂呂店 in 伊勢崎市, 群馬県 https://t.co/fGpQexKQOR https://t.co/NL5hefEK2a","群馬県","Tue Apr 05 15:47:45 JST 2016","36.30162914","139.21838522"
"@雄太郎","I'm at Fresh Bazar 園部店 https://t.co/W3LnvOlhXg","","Tue Apr 05 15:47:49 JST 2016","35.11339786","135.47855881"
"@ナエ@唐揚げ","I'm at 自由が丘駅 (Jiyugaoka Sta.)(TY07/OM10) - @tokyu_official in 目黒区, 東京都 https://t.co/H7zturEFBK","東京都","Tue Apr 05 15:47:51 JST 2016","35.6073743","139.66868465"
"@たか㌠@地下鉄に乗るっ","I'm at 同志社大学今出川キャンパス良心館ラウンジ https://t.co/23bCkhrcDZ https://t.co/LUyxpHTTo7","","Tue Apr 05 15:47:52 JST 2016","35.03102589","135.75958848"
"@ダブ『wa3』","I'm at 秋葉原UDX (AKIHABARA UDX) in Chiyoda, 東京都 https://t.co/xnXm5V5NRr","東京都","Tue Apr 05 15:47:53 JST 2016","35.69974747","139.7726386"
"@うき","I'm at ローソン 福岡百道浜店 - @akiko_lawson in 福岡市, 福岡県 https://t.co/CLcf6n2Kiv","福岡県","Tue Apr 05 15:48:02 JST 2016","33.59062332","130.35647704"
"@さとしーにょ@ิิิิ( ･ิω･)╯ิ","ここの唐揚げ(かたの柚子胡椒マヨネーズ味)が美味しいんや(^^) (@ 揚匠 しげ盛 in 神戸市, 兵庫県 w/ @na2_3kan) https://t.co/oWUXEBw4zO https://t.co/RQMNv4Wzih","兵庫県","Tue Apr 05 15:48:07 JST 2016","34.64335323","135.11338211"
"@酩酊蛙","I'm at らーめん大 本郷店 in 文京区, 東京都 https://t.co/b5xr1tAW9c","東京都","Tue Apr 05 15:48:08 JST 2016","35.70588518","139.76181954"
"@ﾋｶ ｯｼｰ","I'm at 東京大学 工学部5号館 - @utokyo_news in Bunkyō, Japan https://t.co/zsceE4NAuq https://t.co/r9HOZSDMCm","","Tue Apr 05 15:48:10 JST 2016","35.71487117","139.76000905"
"@藤田まこと","I'm at 東京ドーム (Tokyo Dome) in 文京区, 東京都 https://t.co/LStTAi2R2N","東京都","Tue Apr 05 15:48:12 JST 2016","35.70558461","139.75190878"
"@みっちぃ✩ネコナ♪μ'sは永久に不滅","I'm at セガワールド久居 - @hisai_sw in Tsu, Mie-ken https://t.co/vh2KafadoT","","Tue Apr 05 15:48:16 JST 2016","34.68404477","136.46649001"
"@●けんちゃん","I'm at 新五箇山温泉 南砺市平ふれあい温泉センター ゆー楽 in 南砺市, 富山県 https://t.co/5B6kDazdlQ","富山県","Tue Apr 05 15:48:16 JST 2016","36.45559553","136.97711666"
"@お〜ぃたく茶","I'm at 滋賀県立安土城考古博物館 in 近江八幡市, 滋賀県 https://t.co/JoyoXeN9XC","滋賀県","Tue Apr 05 15:48:21 JST 2016","35.1498105","136.14777088"
